,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,SalePrice
1262,50,RL,69.0,11250,Reg,Lvl,Inside,Gtl,ClearCr,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,Av,Unf,0,Unf,1104,1104,Ex,Y,FuseA,1104,684,1788,1,1,0,5,1,TA,8,2,Attchd,1957.0,Unf,1,304,Y,120,0,0,WD,Normal,161500
1263,70,RL,60.0,13515,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,2Story,6,6,1919,1950,Gambrel,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,No,Unf,0,Unf,764,764,Ex,Y,FuseA,1060,764,1824,0,1,0,3,1,TA,8,1,Detchd,1940.0,Unf,2,520,N,0,0,126,WD,Normal,180500
1264,120,RH,34.0,4060,Reg,Lvl,Inside,Gtl,NAmes,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,No,GLQ,266,Unf,1139,1405,Ex,Y,SBrkr,1337,0,1337,1,2,0,2,1,Gd,5,0,Attchd,1998.0,Fin,2,511,Y,144,68,0,Other,Abnorml,181000
1265,160,FV,35.0,3735,Reg,Lvl,FR3,Gtl,Somerst,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,218.0,Gd,TA,PConc,Gd,No,GLQ,450,Unf,241,691,Ex,Y,SBrkr,713,739,1452,1,2,1,3,1,Gd,6,0,Detchd,1999.0,Unf,2,506,Y,0,34,0,WD,Normal,183900
1266,190,RM,60.0,10120,IR1,Bnk,Inside,Gtl,OldTown,2fmCon,2.5Unf,7,4,1910,1950,Hip,Wd Sdng,Wd Sdng,0.0,Fa,TA,CBlock,TA,No,Unf,0,Unf,925,925,TA,N,Other,964,925,1889,0,1,1,4,2,TA,9,1,Detchd,1960.0,Unf,1,308,N,0,0,264,WD,Normal,122000
1267,20,RL,89.0,13214,IR1,HLS,Inside,Gtl,Timber,1Fam,1Story,9,5,2008,2009,Hip,Stucco,CmentBd,0.0,Ex,TA,PConc,Ex,Gd,Unf,0,Unf,2002,2002,Ex,Y,SBrkr,2018,0,2018,0,2,0,3,1,Ex,10,1,Attchd,2009.0,Fin,3,746,Y,144,76,0,WD,Normal,378500
1268,50,RL,69.0,14100,IR1,Lvl,Inside,Mod,Crawfor,1Fam,1.5Fin,8,9,1935,1997,Gable,Stucco,Stucco,632.0,TA,Gd,CBlock,TA,Mn,Rec,192,Unf,536,728,Ex,Y,SBrkr,1968,1479,3447,0,3,1,4,1,Gd,11,2,BuiltIn,1982.0,Unf,3,1014,Y,314,12,0,WD,Normal,381000
1269,50,RL,78.0,11344,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,180.0,TA,TA,CBlock,TA,No,BLQ,460,Unf,414,874,TA,Y,FuseA,874,650,1524,0,1,1,3,1,TA,7,0,Attchd,1958.0,Unf,1,315,Y,0,0,0,WD,Normal,144000
1270,40,RL,69.0,23595,Reg,Low,Inside,Sev,ClearCr,1Fam,1Story,7,6,1979,1979,Shed,Plywood,Plywood,0.0,Gd,TA,PConc,Gd,Gd,GLQ,1258,Unf,74,1332,TA,Y,SBrkr,1332,192,1524,2,0,1,0,1,Gd,4,1,Attchd,1979.0,Fin,2,586,Y,268,0,0,WD,Normal,260000
1271,20,RL,69.0,9156,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,7,1968,1968,Hip,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,No,Unf,0,Unf,1489,1489,Gd,Y,SBrkr,1489,0,1489,0,2,0,3,1,Gd,7,1,Attchd,1968.0,RFn,2,462,Y,0,0,0,WD,Normal,185750
1272,20,RL,69.0,13526,IR1,Lvl,CulDSac,Gtl,Sawyer,1Fam,1Story,5,6,1965,1965,Hip,HdBoard,Plywood,114.0,TA,TA,CBlock,TA,No,BLQ,560,Other,0,935,TA,Y,SBrkr,935,0,935,1,1,0,3,1,TA,5,0,Attchd,1965.0,Unf,1,288,Y,180,0,0,WD,Normal,137000
1273,80,RL,124.0,11512,IR1,Lvl,Corner,Gtl,Edwards,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,84.0,TA,TA,CBlock,TA,Av,ALQ,719,Unf,300,1019,Gd,Y,SBrkr,1357,0,1357,1,1,0,2,1,Ex,5,1,Basment,1959.0,RFn,1,312,Y,0,0,0,WD,Normal,177000
1274,50,RL,53.0,5362,Reg,Lvl,Corner,Gtl,Crawfor,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,Wd Shng,0.0,TA,TA,PConc,TA,No,Unf,0,Unf,661,661,Ex,Y,SBrkr,661,589,1250,0,2,0,3,1,TA,8,1,Detchd,1985.0,Unf,2,552,Y,242,0,81,WD,Normal,139000
1275,90,RL,95.0,11345,Reg,Lvl,Corner,Gtl,NAmes,Duplex,2Story,5,5,1948,1950,Gable,AsbShng,AsbShng,567.0,TA,TA,CBlock,TA,No,Rec,220,Unf,708,928,Gd,Y,FuseA,928,992,1920,0,2,0,4,2,TA,10,0,Detchd,1948.0,Unf,2,400,Y,0,0,0,WD,Normal,137000
1276,60,RL,69.0,12936,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,2Story,6,6,1972,1972,Gable,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,No,BLQ,593,Unf,130,723,TA,Y,SBrkr,735,660,1395,0,1,1,3,1,TA,6,1,Attchd,1972.0,Unf,2,497,Y,294,116,0,WD,Normal,162000
1277,80,RL,69.0,17871,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,SLvl,6,5,1967,1976,Gable,HdBoard,HdBoard,359.0,TA,TA,CBlock,Gd,Av,ALQ,528,Unf,1152,1680,Fa,Y,SBrkr,1724,0,1724,1,1,1,3,1,TA,7,1,Attchd,1967.0,RFn,2,480,Y,0,0,0,WD,Normal,197900
1278,60,RL,75.0,9473,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,No,GLQ,804,Unf,324,1128,Ex,Y,SBrkr,1128,903,2031,1,2,1,3,1,Gd,7,1,Attchd,2002.0,RFn,2,577,Y,0,211,0,WD,Normal,237000
1279,50,C (all),60.0,7500,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,4,1920,1950,Gable,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,No,Unf,0,Unf,698,698,TA,Y,FuseA,698,430,1128,0,1,0,2,1,TA,6,0,Detchd,1980.0,RFn,2,528,Y,30,0,164,Other,Abnorml,68400
1280,20,RL,67.0,9808,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,110.0,Gd,TA,PConc,Gd,No,GLQ,788,Unf,785,1573,Ex,Y,SBrkr,1573,0,1573,1,2,0,3,1,Gd,6,0,Attchd,2002.0,RFn,2,544,Y,0,72,0,WD,Normal,227000
1281,20,RL,50.0,8049,IR1,Lvl,CulDSac,Gtl,Timber,1Fam,1Story,7,5,1990,1990,Hip,HdBoard,HdBoard,54.0,TA,TA,CBlock,Gd,No,ALQ,1053,Unf,256,1309,TA,Y,SBrkr,1339,0,1339,1,2,0,2,1,TA,6,1,Attchd,1990.0,Fin,2,484,Y,0,58,0,WD,Normal,180000
1282,20,RL,61.0,8800,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,Mn,LwQ,532,Other,364,1040,TA,Y,SBrkr,1040,0,1040,0,2,0,3,1,Gd,5,0,Detchd,1977.0,Unf,2,484,Y,0,0,0,WD,Normal,150500
1283,90,RL,94.0,9400,Reg,Low,Corner,Gtl,Mitchel,Duplex,2Story,6,5,1971,1971,Mansard,MetalSd,Wd Shng,0.0,TA,TA,CBlock,TA,Av,Unf,0,Unf,912,912,TA,Y,SBrkr,912,912,1824,0,2,2,4,2,TA,8,0,Attchd,2005.0,Unf,0,0,Y,128,0,0,WD,Normal,139000
1284,50,RL,50.0,9638,Reg,Lvl,Inside,Gtl,SWISU,1Fam,1.5Fin,6,7,1919,1990,Gable,Wd Sdng,Wd Shng,0.0,TA,TA,PConc,TA,No,Unf,0,Unf,804,804,Ex,Y,SBrkr,1699,748,2447,0,2,0,4,1,Gd,10,1,Detchd,1969.0,Unf,1,336,Y,272,0,42,WD,Normal,169000
1285,50,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,MetalSd,0.0,TA,Other,CBlock,TA,No,Unf,0,Unf,780,780,Ex,Y,Other,825,587,1412,0,1,0,4,1,TA,6,1,Detchd,1939.0,Unf,1,280,Y,45,0,0,WD,Normal,132500
1286,20,RL,69.0,9790,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1963,1963,Hip,HdBoard,HdBoard,451.0,TA,TA,CBlock,TA,No,ALQ,569,Other,678,1328,TA,Y,SBrkr,1328,0,1328,1,1,1,3,1,TA,6,2,Attchd,1963.0,Unf,2,528,Y,0,26,0,WD,Normal,143000
1287,20,RL,69.0,36500,IR1,Low,Inside,Mod,ClearCr,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,621.0,TA,Gd,CBlock,TA,Av,Rec,812,Unf,812,1624,Fa,Y,SBrkr,1582,0,1582,0,2,0,4,1,TA,7,0,Attchd,1964.0,Unf,2,390,N,168,198,0,WD,Normal,190000
1288,120,RL,40.0,5664,IR1,Lvl,Inside,Gtl,StoneBr,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,No,GLQ,1158,Unf,343,1501,Ex,Y,SBrkr,1659,0,1659,1,2,0,2,1,Ex,5,1,Attchd,2000.0,Fin,2,499,Y,212,59,0,WD,Normal,278000
1289,60,RL,86.0,11065,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,788.0,Gd,TA,PConc,Gd,Mn,Unf,0,Unf,1085,1085,Ex,Y,SBrkr,1120,850,1970,0,2,1,3,1,Ex,8,1,BuiltIn,2006.0,Fin,3,753,Y,177,74,0,New,Partial,281000
1290,80,RL,69.0,14112,IR1,Lvl,Corner,Gtl,NAmes,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,86.0,TA,TA,PConc,TA,Av,GLQ,1014,Unf,138,1152,TA,Y,SBrkr,1152,0,1152,1,1,0,3,1,TA,6,1,Attchd,1964.0,RFn,2,484,Y,227,0,0,WD,Normal,180500
1291,160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Twnhs,2Story,5,7,1972,1972,Gable,CemntBd,CmentBd,268.0,TA,TA,CBlock,TA,No,ALQ,231,Unf,399,630,TA,Y,SBrkr,630,672,1302,0,2,1,3,1,TA,6,0,Detchd,1972.0,Unf,1,264,Y,185,0,0,WD,Normal,119500
1292,70,RM,60.0,6600,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,5,4,1892,1965,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,Stone,TA,No,Unf,0,Unf,994,994,TA,N,SBrkr,1378,994,2372,0,2,0,4,2,TA,11,0,Attchd,1985.0,RFn,1,432,Y,0,287,0,WD,Normal,107500
1293,60,RL,78.0,10140,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,5,1976,1976,Gable,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,No,GLQ,194,Unf,638,832,TA,Y,SBrkr,832,832,1664,0,2,1,4,1,TA,8,1,Attchd,1976.0,RFn,2,528,Y,0,28,0,WD,Normal,162900
1294,20,RL,60.0,8172,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,7,1955,1990,Hip,WdShing,Plywood,0.0,TA,TA,CBlock,TA,No,Rec,167,Unf,697,864,TA,Y,SBrkr,864,0,864,1,1,0,2,1,TA,5,0,Detchd,1957.0,Unf,2,572,N,0,0,0,WD,Normal,115000
1295,20,RL,70.0,8400,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,168.0,TA,TA,CBlock,TA,Av,BLQ,1016,Unf,36,1052,Gd,Y,SBrkr,1052,0,1052,1,1,1,3,1,TA,5,0,Attchd,1968.0,RFn,1,288,Y,356,0,0,WD,Normal,138500
1296,20,RL,80.0,8700,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1963,1963,Hip,MetalSd,MetalSd,148.0,TA,Gd,CBlock,TA,Mn,ALQ,776,Unf,344,1120,Gd,Y,SBrkr,1128,0,1128,1,2,0,3,1,TA,6,0,Attchd,1963.0,RFn,2,525,Y,192,20,123,WD,Normal,155000
1297,180,RM,35.0,3675,Reg,Lvl,Inside,Gtl,Edwards,TwnhsE,SFoyer,6,5,2005,2006,Gable,VinylSd,VinylSd,82.0,TA,TA,PConc,Gd,Gd,GLQ,547,Unf,0,547,Gd,Y,SBrkr,1072,0,1072,1,2,0,2,1,TA,5,0,Basment,2005.0,Fin,2,525,Y,0,44,0,New,Partial,140000
1298,60,RL,313.0,63887,IR3,Bnk,Corner,Gtl,Edwards,1Fam,2Story,10,5,2008,2008,Hip,Stucco,Stucco,796.0,Ex,TA,PConc,Ex,Gd,GLQ,5644,Unf,466,6110,Ex,Y,SBrkr,4692,950,5642,2,2,1,3,1,Ex,12,3,Attchd,2008.0,Fin,2,1418,Y,214,292,0,New,Partial,160000
1299,20,RL,75.0,7500,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1959,1994,Hip,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,No,LwQ,340,Other,0,1246,Ex,Y,SBrkr,1246,0,1246,1,1,1,3,1,Gd,6,0,Attchd,1959.0,RFn,1,305,Y,218,0,0,WD,Normal,154000
1300,60,RL,69.0,10762,IR1,Lvl,CulDSac,Gtl,Gilbert,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,344.0,Gd,TA,PConc,Gd,No,GLQ,694,Unf,284,978,Ex,Y,SBrkr,1005,978,1983,0,2,1,3,1,Gd,9,1,Attchd,1999.0,Fin,2,490,Y,0,0,0,WD,Normal,225000
1301,70,RL,69.0,7500,IR1,Bnk,Inside,Gtl,Crawfor,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,No,BLQ,547,Unf,224,771,Fa,Y,SBrkr,753,741,1494,0,1,0,3,1,Gd,7,2,Attchd,1942.0,Unf,1,213,P,0,0,0,WD,Normal,177500
1302,60,RL,92.0,10120,Reg,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,VinylSd,391.0,Gd,TA,PConc,Gd,No,GLQ,740,Unf,425,1165,Ex,Y,SBrkr,1203,1323,2526,1,2,1,4,1,Gd,8,1,Attchd,1994.0,RFn,3,844,Y,309,78,0,WD,Normal,290000
1303,20,RL,73.0,8688,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,228.0,Gd,TA,PConc,Gd,Av,Unf,0,Unf,1616,1616,Ex,Y,SBrkr,1616,0,1616,0,2,0,3,1,Gd,7,0,Attchd,2005.0,RFn,3,834,Y,208,59,0,WD,Normal,232000
1304,160,RM,32.0,3363,Reg,Lvl,Inside,Gtl,Edwards,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,117.0,Gd,TA,PConc,Gd,No,Unf,0,Unf,976,976,Ex,Y,SBrkr,976,732,1708,0,2,0,3,1,Gd,7,0,Detchd,2004.0,Unf,2,380,Y,0,40,0,WD,Normal,130000
1305,20,RL,108.0,13173,IR1,Lvl,Corner,Gtl,NridgHt,1Fam,1Story,9,5,2006,2007,Hip,VinylSd,VinylSd,300.0,Gd,TA,PConc,Ex,No,GLQ,1572,Unf,80,1652,Ex,Y,SBrkr,1652,0,1652,1,2,0,2,1,Ex,6,2,Attchd,2006.0,Fin,2,840,Y,404,102,0,WD,Normal,325000
1306,120,RL,48.0,6955,IR1,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,94.0,Gd,TA,PConc,Gd,No,Unf,0,Unf,1368,1368,Ex,Y,SBrkr,1368,0,1368,0,2,0,2,1,Gd,6,1,Attchd,2005.0,RFn,2,474,Y,132,35,0,New,Partial,202500
1307,20,RL,60.0,8072,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,No,ALQ,746,Unf,244,990,Ex,Y,SBrkr,990,0,990,1,1,0,3,1,TA,5,0,Detchd,2000.0,Unf,2,480,Y,0,64,0,WD,Normal,138000
1308,20,RM,100.0,12000,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,7,1948,2005,Gable,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,No,GLQ,144,Other,172,924,Ex,Y,SBrkr,1122,0,1122,1,1,0,2,1,Gd,6,0,Attchd,1948.0,Unf,2,528,Y,0,36,0,WD,Normal,147000
1309,20,RL,69.0,7153,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,HdBoard,88.0,TA,TA,CBlock,Gd,No,GLQ,1200,Unf,78,1278,Gd,Y,SBrkr,1294,0,1294,1,2,0,3,1,Gd,6,0,Attchd,1991.0,RFn,2,496,Y,112,51,0,WD,Normal,179200
1310,20,RL,100.0,17500,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,1Story,7,8,1959,2002,Gable,BrkFace,HdBoard,0.0,Gd,Gd,PConc,Gd,Av,GLQ,1406,Unf,496,1902,TA,Y,SBrkr,1902,0,1902,1,2,0,3,1,Ex,7,2,Attchd,1959.0,Fin,2,567,Y,0,207,162,WD,Normal,335000
1311,20,RL,68.0,8814,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2005,2007,Gable,VinylSd,VinylSd,80.0,Gd,TA,PConc,Gd,No,GLQ,925,Unf,349,1274,Ex,Y,SBrkr,1274,0,1274,1,2,0,3,1,Gd,6,0,Attchd,2005.0,RFn,2,508,Y,264,98,0,New,Partial,203000
1312,60,RL,69.0,9572,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1990,1990,Gable,Wd Sdng,Wd Sdng,336.0,Gd,TA,PConc,Ex,No,GLQ,482,Unf,971,1453,Ex,Y,SBrkr,1453,1357,2810,0,2,1,4,1,Gd,9,1,Attchd,1990.0,RFn,2,750,Y,500,0,0,WD,Normal,302000
1313,60,RL,108.0,14774,IR1,Lvl,Corner,Gtl,NoRidge,1Fam,2Story,9,5,1999,1999,Gable,VinylSd,VinylSd,165.0,Gd,TA,PConc,Gd,No,Unf,0,Unf,1393,1393,Ex,Y,SBrkr,1422,1177,2599,0,2,1,4,1,Gd,10,1,BuiltIn,1999.0,Fin,3,779,Y,668,30,0,WD,Normal,333168
1314,20,RL,60.0,8190,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,No,Rec,732,Unf,216,948,Ex,Y,SBrkr,948,0,948,1,1,0,3,1,TA,5,1,Detchd,1956.0,Unf,1,280,Y,0,36,0,WD,Normal,119000
1315,60,RL,85.0,11075,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,5,1969,1969,Gable,HdBoard,HdBoard,0.0,TA,TA,CBlock,Fa,Mn,ALQ,500,Other,176,952,TA,Y,SBrkr,1092,1020,2112,0,2,1,4,1,TA,9,2,Attchd,1969.0,Unf,2,576,Y,280,0,0,WD,Normal,206900
1316,20,RL,61.0,10226,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,270.0,Gd,TA,PConc,Ex,Gd,Unf,0,Unf,1622,1622,Ex,Y,SBrkr,1630,0,1630,1,2,0,3,1,Ex,8,1,Attchd,2008.0,RFn,3,860,Y,172,42,0,WD,Normal,295493
1317,120,FV,47.0,4230,Reg,Lvl,Corner,Gtl,Somerst,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,No,Unf,0,Unf,1352,1352,Ex,Y,SBrkr,1352,0,1352,0,2,0,2,1,Gd,5,1,Attchd,2006.0,RFn,2,466,Y,0,241,0,New,Partial,208900
1318,20,RL,69.0,14781,IR2,Lvl,CulDSac,Gtl,CollgCr,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,VinylSd,178.0,Gd,TA,PConc,Gd,Gd,Unf,0,Unf,1753,1753,Ex,Y,SBrkr,1787,0,1787,0,2,0,3,1,Gd,7,1,Attchd,2001.0,RFn,3,748,Y,198,150,0,WD,Normal,275000
1319,20,RL,75.0,10215,Reg,Bnk,Inside,Gtl,Edwards,1Fam,1Story,4,5,1954,1954,Hip,Wd Sdng,Wd Sdng,132.0,TA,TA,PConc,TA,No,ALQ,492,Unf,372,864,Ex,Y,SBrkr,948,0,948,0,1,0,3,1,TA,5,0,Attchd,1954.0,Unf,1,248,Y,0,0,0,WD,Normal,111000
1320,20,RL,70.0,8400,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,3,1957,1957,Hip,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,No,ALQ,189,Other,628,1478,Gd,Y,SBrkr,1478,0,1478,1,1,1,3,1,TA,6,2,Attchd,1957.0,RFn,2,442,Y,114,0,0,WD,Normal,156500
1321,20,RL,69.0,6627,IR1,Lvl,Corner,Gtl,BrkSide,1Fam,1Story,3,6,1949,1950,Hip,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,No,Unf,0,Unf,0,0,TA,N,SBrkr,720,0,720,0,1,0,2,1,TA,4,0,Detchd,1955.0,Unf,1,287,Y,0,0,0,WD,Normal,72500
1322,60,RL,107.0,10186,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,7,5,1992,1992,Gable,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,No,GLQ,674,Unf,76,750,Ex,Y,SBrkr,1061,862,1923,1,2,1,3,1,Gd,8,1,Attchd,1992.0,RFn,2,564,Y,240,39,0,WD,Normal,190000
1323,30,RL,50.0,5330,Reg,HLS,Inside,Gtl,BrkSide,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,VinylSd,0.0,Fa,TA,CBlock,TA,No,LwQ,280,Unf,140,420,Gd,Y,SBrkr,708,0,708,0,1,0,2,1,Fa,5,0,Attchd,2005.0,Unf,0,0,Y,164,0,0,WD,Normal,82500
1324,20,RL,75.0,9986,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,428.0,Gd,TA,PConc,Ex,Av,Unf,0,Unf,1795,1795,Ex,Y,SBrkr,1795,0,1795,0,2,0,2,1,Gd,7,1,Attchd,2007.0,RFn,3,895,Y,0,49,0,New,Partial,147000
1325,30,RM,40.0,3636,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,4,4,1922,1950,Gable,AsbShng,AsbShng,0.0,TA,TA,BrkTil,TA,No,Unf,0,Unf,796,796,Fa,N,SBrkr,796,0,796,0,1,0,2,1,TA,5,0,Attchd,2005.0,Unf,0,0,N,0,0,100,WD,Normal,55000
1326,30,RH,70.0,4270,Reg,Bnk,Inside,Mod,Edwards,1Fam,1Story,3,6,1931,2006,Gable,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,No,Rec,544,Unf,0,544,Ex,Y,SBrkr,774,0,774,0,1,0,3,1,Gd,6,0,Attchd,2005.0,Unf,0,0,Y,0,0,286,WD,Normal,79000
1327,20,RL,60.0,6600,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,5,9,1982,2008,Gable,VinylSd,VinylSd,0.0,Gd,Gd,CBlock,TA,No,ALQ,641,Unf,175,816,Ex,Y,SBrkr,816,0,816,0,1,0,3,1,Gd,5,1,Attchd,1982.0,Unf,1,264,Y,0,0,0,WD,Normal,130500
1328,50,RM,60.0,10440,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,6,7,1920,1950,Gable,BrkFace,Wd Sdng,0.0,Gd,Gd,BrkTil,Gd,No,LwQ,493,Unf,1017,1510,Ex,Y,SBrkr,1584,1208,2792,0,2,0,5,1,TA,8,2,Detchd,1920.0,Unf,2,520,Y,0,547,0,WD,Normal,256000
1329,60,RL,63.0,9084,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,No,Unf,0,Unf,935,935,Gd,Y,SBrkr,955,677,1632,0,2,1,3,1,TA,8,1,Attchd,1998.0,Fin,2,462,Y,0,28,0,WD,Normal,176500
1330,20,RL,85.0,10000,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,410.0,Gd,TA,PConc,Gd,Av,Unf,0,Unf,1588,1588,Ex,Y,SBrkr,1588,0,1588,0,2,0,3,1,Gd,7,1,Attchd,2006.0,RFn,3,825,Y,144,45,0,WD,Normal,227000
1331,80,RL,55.0,10780,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,SLvl,5,5,1976,1976,Gable,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,Av,ALQ,483,Unf,428,911,Gd,Y,SBrkr,954,0,954,0,1,0,3,1,TA,6,0,Detchd,1976.0,Unf,2,576,Y,0,0,0,WD,Normal,132500
1332,20,RL,67.0,8877,Reg,Lvl,Inside,Mod,Edwards,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,Mn,ALQ,690,Unf,126,816,Ex,Y,SBrkr,816,0,816,1,1,0,2,1,TA,3,1,Detchd,1958.0,Unf,1,288,Y,0,0,0,WD,Normal,100000
1333,50,RM,60.0,7200,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,5,6,1938,1995,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,No,Unf,0,Unf,803,803,Ex,Y,SBrkr,803,557,1360,0,1,1,2,1,Gd,6,0,Detchd,1951.0,Unf,1,297,Y,0,65,190,WD,Normal,125500
1334,160,RM,24.0,2368,Reg,Lvl,Inside,Gtl,BrDale,TwnhsE,2Story,5,6,1970,1970,Gable,HdBoard,HdBoard,312.0,TA,TA,CBlock,TA,No,LwQ,765,Unf,0,765,TA,Y,SBrkr,765,600,1365,0,1,1,3,1,TA,7,0,Attchd,1970.0,Unf,2,440,Y,0,36,0,WD,Normal,125000
